DATE	TIME	FIELD
09.06.2025	17:59:21.001	55158.542
09.06.2025	17:59:41.001	55158.588
09.06.2025	18:00:01.001	55158.611
09.06.2025	18:00:21.001	55158.636
09.06.2025	18:00:41.001	55158.668
09.06.2025	18:01:01.001	55158.778
09.06.2025	18:01:21.001	55158.767
09.06.2025	18:01:41.001	55158.768
09.06.2025	18:02:01.001	55158.82
09.06.2025	18:02:21.001	55158.85
09.06.2025	18:02:41.001	55158.765
09.06.2025	18:03:01.001	55158.784
09.06.2025	18:03:21.001	55158.783
09.06.2025	18:03:41.001	55158.756
09.06.2025	18:04:01.001	55158.68
09.06.2025	18:04:21.001	55158.615
09.06.2025	18:04:41.001	55158.635
09.06.2025	18:05:01.001	55158.601
09.06.2025	18:05:21.001	55158.568
09.06.2025	18:05:41.001	55158.526
09.06.2025	18:06:01.001	55158.48
09.06.2025	18:06:21.001	55158.487
09.06.2025	18:06:41.001	55158.526
09.06.2025	18:07:01.001	55158.545
09.06.2025	18:07:21.001	55158.632
09.06.2025	18:07:41.001	55158.711
09.06.2025	18:08:01.001	55158.671
09.06.2025	18:08:21.001	55158.638
09.06.2025	18:08:41.001	55158.603
09.06.2025	18:09:01.001	55158.484
09.06.2025	18:09:21.001	55158.371
09.06.2025	18:09:41.001	55158.376
09.06.2025	18:10:01.001	55158.415
09.06.2025	18:10:21.001	55158.384
09.06.2025	18:10:41.001	55158.247
09.06.2025	18:11:01.001	55158.145
09.06.2025	18:11:21.001	55158.076
09.06.2025	18:11:41.001	55158.054
09.06.2025	18:12:01.001	55158.055
09.06.2025	18:12:21.001	55157.992
09.06.2025	18:12:41.001	55157.977
09.06.2025	18:13:01.001	55157.961
09.06.2025	18:13:21.001	55157.927
09.06.2025	18:13:41.001	55157.939
09.06.2025	18:14:01.001	55157.866
09.06.2025	18:14:21.001	55157.884
09.06.2025	18:14:41.001	55157.842
09.06.2025	18:15:01.001	55157.839
09.06.2025	18:15:21.001	55157.884
09.06.2025	18:15:41.001	55157.917
09.06.2025	18:16:01.001	55157.916
09.06.2025	18:16:21.001	55157.896
09.06.2025	18:16:41.001	55157.897
09.06.2025	18:17:01.001	55157.861
09.06.2025	18:17:21.001	55157.802
09.06.2025	18:17:41.001	55157.791
09.06.2025	18:18:01.001	55157.745
09.06.2025	18:18:21.001	55157.608
09.06.2025	18:18:41.001	55157.551
09.06.2025	18:19:01.001	55157.564
09.06.2025	18:19:21.001	55157.556
09.06.2025	18:19:41.001	55157.49
09.06.2025	18:20:01.001	55157.378
09.06.2025	18:20:21.001	55157.204
09.06.2025	18:20:41.001	55157.094
09.06.2025	18:21:01.001	55156.966
09.06.2025	18:21:21.001	55156.786
09.06.2025	18:21:41.001	55156.635
09.06.2025	18:22:01.001	55156.483
09.06.2025	18:22:21.001	55156.434
09.06.2025	18:22:41.001	55156.332
09.06.2025	18:23:01.001	55156.303
09.06.2025	18:23:21.001	55156.235
09.06.2025	18:23:41.001	55156.233
09.06.2025	18:24:01.001	55156.293
09.06.2025	18:24:21.001	55156.23
09.06.2025	18:24:41.001	55156.294
09.06.2025	18:25:01.001	55156.288
09.06.2025	18:25:21.001	55156.343
09.06.2025	18:25:41.001	55156.382
09.06.2025	18:26:01.001	55156.35
09.06.2025	18:26:21.001	55156.229
09.06.2025	18:26:41.001	55156.427
09.06.2025	18:27:01.001	55156.416
09.06.2025	18:27:21.001	55156.463
09.06.2025	18:27:41.001	55156.521
09.06.2025	18:28:01.001	55156.488
09.06.2025	18:28:21.001	55156.666
09.06.2025	18:28:41.001	55156.671
09.06.2025	18:29:01.001	55156.742
09.06.2025	18:29:21.001	55156.913
09.06.2025	18:29:41.001	55156.777
09.06.2025	18:30:01.001	55156.798
09.06.2025	18:30:21.001	55156.864
09.06.2025	18:30:41.001	55156.935
09.06.2025	18:31:01.001	55156.998
09.06.2025	18:31:21.001	55157.039
09.06.2025	18:31:41.001	55156.923
09.06.2025	18:32:01.001	55156.989
09.06.2025	18:32:21.001	55156.923
09.06.2025	18:32:41.001	55156.894
09.06.2025	18:33:01.001	55156.958
09.06.2025	18:33:21.001	55156.92
09.06.2025	18:33:41.001	55157.021
09.06.2025	18:34:01.001	55156.855
09.06.2025	18:34:21.001	55156.84
09.06.2025	18:34:41.001	55156.798
09.06.2025	18:35:01.001	55156.788
09.06.2025	18:35:21.001	55156.765
09.06.2025	18:35:41.001	55156.791
09.06.2025	18:36:01.001	55156.619
09.06.2025	18:36:21.001	55156.688
09.06.2025	18:36:41.001	55156.69
09.06.2025	18:37:01.001	55156.708
09.06.2025	18:37:21.001	55156.755
09.06.2025	18:37:41.001	55156.602
09.06.2025	18:38:01.001	55156.599
09.06.2025	18:38:21.001	55156.787
09.06.2025	18:38:41.001	55156.696
09.06.2025	18:39:01.001	55156.61
09.06.2025	18:39:21.001	55156.676
09.06.2025	18:39:41.001	55156.562
09.06.2025	18:40:01.001	55156.584
09.06.2025	18:40:21.001	55156.551
09.06.2025	18:40:41.001	55156.575
09.06.2025	18:41:01.001	55156.53
09.06.2025	18:41:21.001	55156.48
09.06.2025	18:41:41.001	55156.479
09.06.2025	18:42:01.001	55156.452
09.06.2025	18:42:21.001	55156.443
09.06.2025	18:42:41.001	55156.466
09.06.2025	18:43:01.001	55156.342
09.06.2025	18:43:21.001	55156.38
09.06.2025	18:43:41.001	55156.317
09.06.2025	18:44:01.001	55156.26
09.06.2025	18:44:21.001	55156.344
09.06.2025	18:44:41.001	55156.128
09.06.2025	18:45:01.001	55156.058
09.06.2025	18:45:21.001	55156.033
09.06.2025	18:45:41.001	55155.997
09.06.2025	18:46:01.001	55155.942
09.06.2025	18:46:21.001	55155.808
09.06.2025	18:46:41.001	55155.804
09.06.2025	18:47:01.001	55155.773
09.06.2025	18:47:21.001	55155.737
09.06.2025	18:47:41.001	55155.664
09.06.2025	18:48:01.001	55155.603
09.06.2025	18:48:21.001	55155.563
09.06.2025	18:48:41.001	55155.539
09.06.2025	18:49:01.001	55155.526
09.06.2025	18:49:21.001	55155.551
09.06.2025	18:49:41.001	55155.578
09.06.2025	18:50:01.001	55155.446
09.06.2025	18:50:21.001	55155.463
09.06.2025	18:50:41.001	55155.328
09.06.2025	18:51:01.001	55155.354
09.06.2025	18:51:21.001	55155.252
09.06.2025	18:51:41.001	55155.21
09.06.2025	18:52:01.001	55155.239
09.06.2025	18:52:21.001	55155.11
09.06.2025	18:52:41.001	55155.029
09.06.2025	18:53:01.001	55155.152
09.06.2025	18:53:21.001	55155.153
09.06.2025	18:53:41.001	55155.103
09.06.2025	18:54:01.001	55155.115
09.06.2025	18:54:21.001	55154.99
09.06.2025	18:54:41.001	55154.965
09.06.2025	18:55:01.000	55155.07
09.06.2025	18:55:21.000	55154.993
09.06.2025	18:55:41.001	55154.953
09.06.2025	18:56:01.000	55155.044
09.06.2025	18:56:21.000	55155.1
09.06.2025	18:56:41.000	55155.083
09.06.2025	18:57:01.000	55154.826
09.06.2025	18:57:21.000	55154.951
09.06.2025	18:57:41.000	55155.097
09.06.2025	18:58:01.000	55155.04
09.06.2025	18:58:21.000	55155.011
09.06.2025	18:58:41.000	55154.92
09.06.2025	18:59:01.000	55155.055
09.06.2025	18:59:21.000	55155.038
09.06.2025	18:59:41.000	55154.886
09.06.2025	19:00:01.000	55154.969
09.06.2025	19:00:21.000	55154.935
09.06.2025	19:00:41.000	55154.869
09.06.2025	19:01:01.000	55154.91
09.06.2025	19:01:21.000	55154.922
09.06.2025	19:01:41.000	55154.867
09.06.2025	19:02:01.000	55154.878
09.06.2025	19:02:21.000	55154.992
09.06.2025	19:02:41.000	55154.91
09.06.2025	19:03:01.000	55154.847
09.06.2025	19:03:21.000	55154.898
09.06.2025	19:03:41.000	55154.942
09.06.2025	19:04:01.000	55154.985
09.06.2025	19:04:21.000	55154.826
09.06.2025	19:04:41.000	55154.753
09.06.2025	19:05:01.000	55154.905
09.06.2025	19:05:21.000	55154.726
09.06.2025	19:05:41.000	55154.748
09.06.2025	19:06:01.000	55154.645
09.06.2025	19:06:21.000	55154.562
09.06.2025	19:06:41.000	55154.545
09.06.2025	19:07:01.000	55154.553
09.06.2025	19:07:21.000	55154.336
09.06.2025	19:07:41.000	55154.29
09.06.2025	19:08:01.000	55154.251
09.06.2025	19:08:21.000	55154.167
09.06.2025	19:08:41.000	55154.16
09.06.2025	19:09:01.000	55154.166
09.06.2025	19:09:21.000	55154.215
09.06.2025	19:09:41.000	55154.128
09.06.2025	19:10:01.000	55154.098
09.06.2025	19:10:21.000	55154.259
09.06.2025	19:10:41.000	55154.166
09.06.2025	19:11:01.000	55154.249
09.06.2025	19:11:21.000	55154.252
09.06.2025	19:11:41.000	55154.314
09.06.2025	19:12:01.000	55154.323
09.06.2025	19:12:21.000	55154.264
09.06.2025	19:12:41.000	55154.303
09.06.2025	19:13:01.000	55154.194
09.06.2025	19:13:21.000	55154.238
09.06.2025	19:13:41.000	55154.389
09.06.2025	19:14:01.000	55154.217
09.06.2025	19:14:21.000	55154.164
09.06.2025	19:14:41.000	55154.255
09.06.2025	19:15:01.000	55154.144
09.06.2025	19:15:21.000	55154.177
09.06.2025	19:15:41.000	55154.178
09.06.2025	19:16:01.000	55154.1
09.06.2025	19:16:21.000	55154.06
09.06.2025	19:16:41.000	55154.125
09.06.2025	19:17:01.000	55154.084
09.06.2025	19:17:21.000	55153.996
09.06.2025	19:17:41.000	55154.058
09.06.2025	19:18:01.000	55154.046
09.06.2025	19:18:21.000	55154.019
09.06.2025	19:18:41.000	55154.019
09.06.2025	19:19:01.000	55153.983
09.06.2025	19:19:21.000	55154.022
09.06.2025	19:19:41.000	55153.997
09.06.2025	19:20:01.000	55153.971
09.06.2025	19:20:21.000	55153.848
09.06.2025	19:20:41.000	55153.819
09.06.2025	19:21:01.000	55153.872
09.06.2025	19:21:21.000	55153.82
09.06.2025	19:21:41.000	55153.718
09.06.2025	19:22:01.000	55153.695
09.06.2025	19:22:21.000	55153.71
09.06.2025	19:22:41.000	55153.708
09.06.2025	19:23:01.000	55153.662
09.06.2025	19:23:21.000	55153.674
09.06.2025	19:23:41.000	55153.631
09.06.2025	19:24:01.000	55153.624
09.06.2025	19:24:21.000	55153.668
09.06.2025	19:24:41.000	55153.628
09.06.2025	19:25:01.000	55153.631
09.06.2025	19:25:21.000	55153.718
09.06.2025	19:25:41.000	55153.748
09.06.2025	19:26:01.000	55153.69
09.06.2025	19:26:21.000	55153.709
09.06.2025	19:26:41.000	55153.711
09.06.2025	19:27:01.000	55153.766
09.06.2025	19:27:21.000	55153.694
09.06.2025	19:27:41.000	55153.71
09.06.2025	19:28:01.000	55153.69
09.06.2025	19:28:21.000	55153.675
09.06.2025	19:28:41.000	55153.684
09.06.2025	19:29:01.000	55153.732
09.06.2025	19:29:21.000	55153.74
09.06.2025	19:29:41.000	55153.738
09.06.2025	19:30:01.000	55153.677
09.06.2025	19:30:21.000	55153.628
09.06.2025	19:30:41.000	55153.636
09.06.2025	19:31:01.000	55153.598
09.06.2025	19:31:21.000	55153.594
09.06.2025	19:31:41.000	55153.621
09.06.2025	19:32:01.000	55153.663
09.06.2025	19:32:21.000	55153.675
09.06.2025	19:32:41.000	55153.653
09.06.2025	19:33:01.000	55153.612
09.06.2025	19:33:21.000	55153.568
09.06.2025	19:33:41.000	55153.545
09.06.2025	19:34:01.000	55153.496
09.06.2025	19:34:21.001	55153.46
09.06.2025	19:34:41.001	55153.44
09.06.2025	19:35:01.001	55153.372
09.06.2025	19:35:21.001	55153.298
09.06.2025	19:35:41.001	55153.219
09.06.2025	19:36:01.001	55153.231
09.06.2025	19:36:21.001	55153.192
09.06.2025	19:36:41.001	55153.117
09.06.2025	19:37:01.001	55153.148
09.06.2025	19:37:21.001	55153.176
09.06.2025	19:37:41.001	55153.158
09.06.2025	19:38:01.001	55153.233
09.06.2025	19:38:21.001	55153.2
09.06.2025	19:38:41.001	55153.185
09.06.2025	19:39:01.001	55153.193
09.06.2025	19:39:21.001	55153.278
09.06.2025	19:39:41.001	55153.283
09.06.2025	19:40:01.001	55153.291
09.06.2025	19:40:21.001	55153.303
09.06.2025	19:40:41.001	55153.318
09.06.2025	19:41:01.001	55153.449
09.06.2025	19:41:21.001	55153.304
09.06.2025	19:41:41.001	55153.337
09.06.2025	19:42:01.001	55153.369
09.06.2025	19:42:21.001	55153.454
09.06.2025	19:42:41.001	55153.499
09.06.2025	19:43:01.001	55153.517
09.06.2025	19:43:21.001	55153.515
09.06.2025	19:43:41.001	55153.52
09.06.2025	19:44:01.001	55153.588
09.06.2025	19:44:21.001	55153.601
09.06.2025	19:44:41.001	55153.671
09.06.2025	19:45:01.001	55153.603
09.06.2025	19:45:21.001	55153.777
09.06.2025	19:45:41.001	55153.712
09.06.2025	19:46:01.001	55153.703
09.06.2025	19:46:21.001	55153.689
09.06.2025	19:46:41.001	55153.671
09.06.2025	19:47:01.001	55153.659
09.06.2025	19:47:21.001	55153.605
09.06.2025	19:47:41.001	55153.506
09.06.2025	19:48:01.001	55153.416
09.06.2025	19:48:21.001	55153.323
09.06.2025	19:48:41.001	55153.255
09.06.2025	19:49:01.001	55153.166
09.06.2025	19:49:21.001	55153.098
09.06.2025	19:49:41.001	55153.051
09.06.2025	19:50:01.001	55153.01
09.06.2025	19:50:21.001	55153.078
09.06.2025	19:50:41.001	55153.142
09.06.2025	19:51:01.001	55153.052
09.06.2025	19:51:21.001	55153.09
09.06.2025	19:51:41.001	55153.06
09.06.2025	19:52:01.001	55153.012
09.06.2025	19:52:21.001	55153.006
09.06.2025	19:52:41.001	55152.961
09.06.2025	19:53:01.001	55153.072
09.06.2025	19:53:21.001	55152.994
09.06.2025	19:53:41.001	55153.029
09.06.2025	19:54:01.001	55153.022
09.06.2025	19:54:21.001	55153.088
09.06.2025	19:54:41.001	55153.067
09.06.2025	19:55:01.001	55153.025
09.06.2025	19:55:21.001	55153.029
09.06.2025	19:55:41.001	55153.022
09.06.2025	19:56:01.001	55153.042
09.06.2025	19:56:21.001	55153.068
09.06.2025	19:56:41.001	55153.056
09.06.2025	19:57:01.001	55153.105
09.06.2025	19:57:21.001	55153.188
09.06.2025	19:57:41.001	55153.15
09.06.2025	19:58:01.001	55153.158
09.06.2025	19:58:21.001	55153.128
09.06.2025	19:58:41.001	55153.103
09.06.2025	19:59:01.001	55153.082
09.06.2025	19:59:21.001	55153.137
09.06.2025	19:59:41.001	55153.082
09.06.2025	20:00:01.001	55153.069
09.06.2025	20:00:21.001	55153.07
09.06.2025	20:00:41.001	55153.076
09.06.2025	20:01:01.001	55153.07
09.06.2025	20:01:21.001	55153.099
09.06.2025	20:01:41.001	55153.214
09.06.2025	20:02:01.001	55153.212
09.06.2025	20:02:21.001	55153.221
09.06.2025	20:02:41.001	55153.184
09.06.2025	20:03:01.001	55153.272
09.06.2025	20:03:21.001	55153.272
09.06.2025	20:03:41.001	55153.269
09.06.2025	20:04:01.001	55153.329
09.06.2025	20:04:21.001	55153.247
09.06.2025	20:04:41.001	55153.36
09.06.2025	20:05:01.001	55153.341
09.06.2025	20:05:21.001	55153.308
09.06.2025	20:05:41.001	55153.207
09.06.2025	20:06:01.001	55153.323
09.06.2025	20:06:21.001	55153.248
09.06.2025	20:06:41.001	55153.232
09.06.2025	20:07:01.001	55153.091
09.06.2025	20:07:21.001	55153.161
09.06.2025	20:07:41.001	55153.152
09.06.2025	20:08:01.001	55153.113
09.06.2025	20:08:21.001	55153.118
09.06.2025	20:08:41.001	55153.067
09.06.2025	20:09:01.001	55153.03
09.06.2025	20:09:21.001	55152.939
09.06.2025	20:09:41.001	55152.959
09.06.2025	20:10:01.001	55152.814
09.06.2025	20:10:21.001	55152.802
09.06.2025	20:10:41.001	55152.818
09.06.2025	20:11:01.001	55152.589
09.06.2025	20:11:21.001	55152.63
09.06.2025	20:11:41.001	55152.548
09.06.2025	20:12:01.001	55152.48
09.06.2025	20:12:21.001	55152.485
09.06.2025	20:12:41.001	55152.422
09.06.2025	20:13:01.001	55152.365
09.06.2025	20:13:21.001	55152.447
09.06.2025	20:13:41.001	55152.363
09.06.2025	20:14:01.001	55152.397
09.06.2025	20:14:21.001	55152.366
09.06.2025	20:14:41.001	55152.303
09.06.2025	20:15:01.001	55152.411
09.06.2025	20:15:21.001	55152.334
09.06.2025	20:15:41.001	55152.276
09.06.2025	20:16:01.001	55152.368
09.06.2025	20:16:21.001	55152.218
09.06.2025	20:16:41.001	55152.101
09.06.2025	20:17:01.001	55152.203
09.06.2025	20:17:21.001	55152.15
09.06.2025	20:17:41.001	55152.126
09.06.2025	20:18:01.001	55152.037
09.06.2025	20:18:21.001	55152.04
09.06.2025	20:18:41.001	55151.925
09.06.2025	20:19:01.001	55151.88
09.06.2025	20:19:21.001	55151.858
09.06.2025	20:19:41.001	55151.753
09.06.2025	20:20:01.001	55151.705
09.06.2025	20:20:21.001	55151.653
09.06.2025	20:20:41.001	55151.565
09.06.2025	20:21:01.001	55151.534
09.06.2025	20:21:21.001	55151.462
09.06.2025	20:21:41.001	55151.291
09.06.2025	20:22:01.001	55151.192
09.06.2025	20:22:21.001	55151.092
09.06.2025	20:22:41.001	55151.047
09.06.2025	20:23:01.001	55150.957
09.06.2025	20:23:21.001	55151.002
09.06.2025	20:23:41.001	55150.972
09.06.2025	20:24:01.001	55151.057
09.06.2025	20:24:21.001	55151.03
09.06.2025	20:24:41.001	55150.984
09.06.2025	20:25:01.001	55150.985
09.06.2025	20:25:21.001	55150.936
09.06.2025	20:25:41.001	55150.875
09.06.2025	20:26:01.001	55150.875
09.06.2025	20:26:21.001	55150.703
09.06.2025	20:26:41.001	55150.707
09.06.2025	20:27:01.001	55150.57
09.06.2025	20:27:21.001	55150.427
09.06.2025	20:27:41.001	55150.337
09.06.2025	20:28:01.001	55150.36
09.06.2025	20:28:21.001	55150.397
09.06.2025	20:28:41.001	55150.348
09.06.2025	20:29:01.001	55150.16
09.06.2025	20:29:21.001	55150.143
09.06.2025	20:29:41.001	55150.129
09.06.2025	20:30:01.001	55150.079
09.06.2025	20:30:21.001	55150.04
09.06.2025	20:30:41.001	55149.996
09.06.2025	20:31:01.001	55149.953
09.06.2025	20:31:21.001	55149.892
09.06.2025	20:31:41.001	55149.932
09.06.2025	20:32:01.001	55149.849
09.06.2025	20:32:21.001	55149.897
09.06.2025	20:32:41.001	55149.845
09.06.2025	20:33:01.001	55149.775
09.06.2025	20:33:21.001	55149.792
09.06.2025	20:33:41.001	55149.722
09.06.2025	20:34:01.001	55149.716
09.06.2025	20:34:21.001	55149.706
09.06.2025	20:34:41.001	55149.747
09.06.2025	20:35:01.001	55149.778
09.06.2025	20:35:21.001	55149.811
09.06.2025	20:35:41.001	55149.824
09.06.2025	20:36:01.001	55149.861
09.06.2025	20:36:21.001	55149.823
09.06.2025	20:36:41.001	55149.844
09.06.2025	20:37:01.001	55149.793
09.06.2025	20:37:21.001	55149.879
09.06.2025	20:37:41.001	55149.766
09.06.2025	20:38:01.001	55149.78
09.06.2025	20:38:21.001	55149.718
09.06.2025	20:38:41.001	55149.796
09.06.2025	20:39:01.001	55149.777
09.06.2025	20:39:21.001	55149.767
09.06.2025	20:39:41.001	55149.801
09.06.2025	20:40:01.001	55149.831
09.06.2025	20:40:21.001	55149.84
09.06.2025	20:40:41.001	55149.817
09.06.2025	20:41:01.001	55149.82
09.06.2025	20:41:21.001	55149.785
09.06.2025	20:41:41.001	55149.807
09.06.2025	20:42:01.001	55149.906
09.06.2025	20:42:21.001	55149.872
09.06.2025	20:42:41.001	55149.907
09.06.2025	20:43:01.001	55149.949
09.06.2025	20:43:21.001	55149.969
09.06.2025	20:43:41.001	55149.994
09.06.2025	20:44:01.001	55149.922
09.06.2025	20:44:21.001	55149.961
09.06.2025	20:44:41.001	55149.954
09.06.2025	20:45:01.001	55149.865
09.06.2025	20:45:21.001	55149.897
09.06.2025	20:45:41.001	55149.896
09.06.2025	20:46:01.001	55149.887
09.06.2025	20:46:21.001	55149.917
09.06.2025	20:46:41.000	55149.887
09.06.2025	20:47:01.001	55149.951
09.06.2025	20:47:21.001	55150
09.06.2025	20:47:41.001	55150.033
09.06.2025	20:48:01.001	55150.023
09.06.2025	20:48:21.001	55150.006
09.06.2025	20:48:41.001	55149.996
09.06.2025	20:49:01.001	55149.99
09.06.2025	20:49:21.001	55149.911
09.06.2025	20:49:41.001	55149.9
09.06.2025	20:50:01.000	55149.932
09.06.2025	20:50:21.000	55149.94
09.06.2025	20:50:41.000	55149.905
09.06.2025	20:51:01.000	55149.88
09.06.2025	20:51:21.000	55149.822
09.06.2025	20:51:41.000	55149.902
09.06.2025	20:52:01.000	55149.904
09.06.2025	20:52:21.000	55149.755
09.06.2025	20:52:41.000	55149.765
09.06.2025	20:53:01.000	55149.64
09.06.2025	20:53:21.000	55149.559
09.06.2025	20:53:41.000	55149.507
09.06.2025	20:54:01.000	55149.474
09.06.2025	20:54:21.000	55149.514
09.06.2025	20:54:41.000	55149.504
09.06.2025	20:55:01.000	55149.47
09.06.2025	20:55:21.000	55149.482
09.06.2025	20:55:41.000	55149.481
09.06.2025	20:56:01.000	55149.481
09.06.2025	20:56:21.000	55149.484
09.06.2025	20:56:41.000	55149.454
09.06.2025	20:57:01.000	55149.458
09.06.2025	20:57:21.000	55149.453
09.06.2025	20:57:41.000	55149.434
09.06.2025	20:58:01.000	55149.469
09.06.2025	20:58:21.000	55149.543
09.06.2025	20:58:41.000	55149.495
09.06.2025	20:59:01.000	55149.566
09.06.2025	20:59:21.000	55149.565
09.06.2025	20:59:41.000	55149.571
09.06.2025	21:00:01.000	55149.612
09.06.2025	21:00:21.000	55149.549
09.06.2025	21:00:41.000	55149.51
09.06.2025	21:01:01.000	55149.374
09.06.2025	21:01:21.000	55149.359
09.06.2025	21:01:41.000	55149.288
09.06.2025	21:02:01.000	55149.333
09.06.2025	21:02:21.000	55149.26
09.06.2025	21:02:41.000	55149.26
09.06.2025	21:03:01.000	55149.262
09.06.2025	21:03:21.000	55149.087
09.06.2025	21:03:41.000	55149.141
09.06.2025	21:04:01.000	55149.03
09.06.2025	21:04:21.000	55149.038
09.06.2025	21:04:41.000	55148.948
09.06.2025	21:05:01.000	55148.988
09.06.2025	21:05:21.000	55148.887
09.06.2025	21:05:41.000	55148.906
09.06.2025	21:06:01.000	55148.882
09.06.2025	21:06:21.000	55148.991
09.06.2025	21:06:41.000	55148.99
09.06.2025	21:07:01.000	55148.88
09.06.2025	21:07:21.000	55148.855
09.06.2025	21:07:41.000	55148.947
09.06.2025	21:08:01.000	55149
09.06.2025	21:08:21.000	55148.859
09.06.2025	21:08:41.000	55148.899
09.06.2025	21:09:01.000	55149.145
09.06.2025	21:09:21.000	55149.114
09.06.2025	21:09:41.000	55149.182
09.06.2025	21:10:01.000	55149.433
09.06.2025	21:10:21.000	55149.186
09.06.2025	21:10:41.000	55149.461
09.06.2025	21:11:01.000	55149.462
09.06.2025	21:11:21.000	55149.512
09.06.2025	21:11:41.000	55149.415
09.06.2025	21:12:01.000	55149.489
09.06.2025	21:12:21.000	55149.585
09.06.2025	21:12:41.000	55149.485
09.06.2025	21:13:01.000	55149.439
09.06.2025	21:13:21.000	55149.381
09.06.2025	21:13:41.000	55149.348
09.06.2025	21:14:01.000	55149.317
09.06.2025	21:14:21.000	55149.083
09.06.2025	21:14:41.000	55149.045
09.06.2025	21:15:01.000	55148.919
09.06.2025	21:15:21.000	55148.697
09.06.2025	21:15:41.000	55148.57
09.06.2025	21:16:01.000	55148.451
09.06.2025	21:16:21.000	55148.314
09.06.2025	21:16:41.000	55148.226
09.06.2025	21:17:01.000	55148.131
09.06.2025	21:17:21.000	55148.024
09.06.2025	21:17:41.000	55147.954
09.06.2025	21:18:01.000	55147.952
09.06.2025	21:18:21.000	55147.976
09.06.2025	21:18:41.000	55147.757
09.06.2025	21:19:01.000	55147.834
09.06.2025	21:19:21.000	55147.793
09.06.2025	21:19:41.000	55147.654
09.06.2025	21:20:01.000	55147.464
09.06.2025	21:20:21.000	55147.483
09.06.2025	21:20:41.000	55147.275
09.06.2025	21:21:01.000	55147.211
09.06.2025	21:21:21.000	55147.149
09.06.2025	21:21:41.000	55147.112
09.06.2025	21:22:01.000	55147.17
09.06.2025	21:22:21.000	55147.079
09.06.2025	21:22:41.000	55146.984
09.06.2025	21:23:01.000	55146.892
09.06.2025	21:23:21.000	55146.831
09.06.2025	21:23:41.000	55146.949
09.06.2025	21:24:01.000	55146.952
09.06.2025	21:24:21.000	55146.837
09.06.2025	21:24:41.000	55146.96
09.06.2025	21:25:01.000	55146.97
09.06.2025	21:25:21.000	55146.962
09.06.2025	21:25:41.000	55146.949
09.06.2025	21:26:01.000	55147.092
09.06.2025	21:26:21.000	55147.075
09.06.2025	21:26:41.000	55147.088
09.06.2025	21:27:01.000	55147.276
09.06.2025	21:27:21.001	55147.216
09.06.2025	21:27:41.001	55147.585
09.06.2025	21:28:01.001	55147.674
09.06.2025	21:28:21.001	55147.838
09.06.2025	21:28:41.001	55148.012
09.06.2025	21:29:01.001	55148.144
09.06.2025	21:29:21.001	55148.247
09.06.2025	21:29:41.001	55148.307
09.06.2025	21:30:01.001	55148.341
09.06.2025	21:30:21.001	55148.302
09.06.2025	21:30:41.001	55148.35
09.06.2025	21:31:01.001	55148.279
09.06.2025	21:31:21.001	55148.158
09.06.2025	21:31:41.001	55148.035
09.06.2025	21:32:01.001	55147.889
09.06.2025	21:32:21.001	55147.897
09.06.2025	21:32:41.001	55147.834
09.06.2025	21:33:01.001	55147.714
09.06.2025	21:33:21.001	55147.684
09.06.2025	21:33:41.001	55147.526
09.06.2025	21:34:01.001	55147.607
09.06.2025	21:34:21.001	55147.4
09.06.2025	21:34:41.001	55147.489
09.06.2025	21:35:01.001	55147.397
09.06.2025	21:35:21.001	55147.303
09.06.2025	21:35:41.001	55147.307
09.06.2025	21:36:01.001	55147.371
09.06.2025	21:36:21.001	55147.108
09.06.2025	21:36:41.001	55147.28
09.06.2025	21:37:01.001	55147.265
09.06.2025	21:37:21.001	55147.159
09.06.2025	21:37:41.001	55147.359
09.06.2025	21:38:01.001	55147.248
09.06.2025	21:38:21.001	55147.352
09.06.2025	21:38:41.001	55147.253
09.06.2025	21:39:01.001	55147.353
09.06.2025	21:39:21.001	55147.113
09.06.2025	21:39:41.001	55147.196
09.06.2025	21:40:01.001	55147.306
09.06.2025	21:40:21.001	55147.072
09.06.2025	21:40:41.001	55147.194
09.06.2025	21:41:01.001	55147
09.06.2025	21:41:21.001	55147.011
09.06.2025	21:41:41.001	55146.941
09.06.2025	21:42:01.001	55146.931
09.06.2025	21:42:21.001	55146.764
09.06.2025	21:42:41.001	55146.694
09.06.2025	21:43:01.001	55146.63
09.06.2025	21:43:21.001	55146.507
09.06.2025	21:43:41.001	55146.21
09.06.2025	21:44:01.001	55146.143
09.06.2025	21:44:21.001	55146.269
09.06.2025	21:44:41.001	55146.342
09.06.2025	21:45:01.001	55146.385
09.06.2025	21:45:21.001	55146.472
09.06.2025	21:45:41.001	55146.46
09.06.2025	21:46:01.001	55146.787
09.06.2025	21:46:21.001	55146.89
09.06.2025	21:46:41.001	55146.909
09.06.2025	21:47:01.001	55146.784
09.06.2025	21:47:21.001	55147.246
09.06.2025	21:47:41.001	55147.031
09.06.2025	21:48:01.001	55147.14
09.06.2025	21:48:21.001	55146.994
09.06.2025	21:48:41.001	55146.969
09.06.2025	21:49:01.001	55146.734
09.06.2025	21:49:21.001	55146.726
09.06.2025	21:49:41.001	55146.548
09.06.2025	21:50:01.001	55146.493
09.06.2025	21:50:21.001	55146.186
09.06.2025	21:50:41.001	55145.974
09.06.2025	21:51:01.001	55146.068
09.06.2025	21:51:21.001	55145.771
09.06.2025	21:51:41.001	55145.732
09.06.2025	21:52:01.001	55145.826
